"probability_of_success_mixmod","CI_lb_mixmod","CI_ub_mixmod","probability_of_success_binom","CI_lb_binom","CI_ub_binom","trial_number"
0.559999999999913,0.409046720061223,0.700615743709413,0.56,0.405027789608869,0.707158689272795,100
0.52014172527686,0.410132757115518,0.628231561071625,0.52,0.411458576529958,0.627234985208294,200
0.496666666666667,0.410367433594241,0.583164968242262,0.496666666666667,0.40856574017516,0.584912693027646,300
0.497745981147001,0.418547180296856,0.577058051827954,0.4975,0.421204590358562,0.573876963867219,400
0.496,0.428879332522236,0.563265152947677,0.496,0.427804411568624,0.564299896837591,500
0.495000000000001,0.433676220827829,0.556474588416487,0.495,0.432779026884578,0.557329552063698,600
0.497142857142857,0.440292554539599,0.554067131583863,0.497142857142857,0.439533113377553,0.554805749774218,700
0.495,0.441816400455981,0.54829699191826,0.495,0.441146610827521,0.54893472942719,800
0.49,0.439891719187362,0.540310037474139,0.49,0.43928326591765,0.540861270062454,900
0.491,0.443431520976783,0.538732010826736,0.491,0.442887125916372,0.539229898172931,1000
0.499999999996243,0.454547334516306,0.545452665476242,0.5,0.454074356086417,0.545925643913583,1100
0.5,0.456472511840437,0.543527488159563,0.5,0.456039411467611,0.543960588532389,1200
0.503076923076923,0.461228165605784,0.544882613902582,0.503076923076923,0.460835048244483,0.545288054550177,1300
0.499285714285714,0.458977093119428,0.539603622095365,0.499285714285714,0.458605509254584,0.539972544482488,1400
0.500666666666667,0.46171070147985,0.539614539828479,0.500666666666667,0.461366610883968,0.539960952721617,1500
0.501875,0.464144652939991,0.539584005152113,0.501875,0.463824445016947,0.53991034554955,1600
0.499411764705882,0.462817053014171,0.536012779482004,0.499411764705882,0.462512233108112,0.536315786191866,1700
0.501666666666667,0.46608833379197,0.53722812978629,0.501666666666667,0.465803772763494,0.537517548491536,1800
0.502105263157895,0.467470734480605,0.536719600298231,0.502105263157895,0.467202231266983,0.536993923309583,1900
0.4975,0.463761153249698,0.531261628888318,0.4975,0.463500144593885,0.531516065540926,2000
0.496666666666666,0.463742282034536,0.529619985057531,0.496666666666667,0.463492743530144,0.529861170546214,2100
0.494545454545454,0.462385659540168,0.52675044937492,0.494545454545455,0.462145003694935,0.526978046958488,2200
0.493478260869565,0.462028094422631,0.524980126838945,0.493478260869565,0.461796726084924,0.525196549274305,2300
0.495833333333333,0.465032452743435,0.526665871766178,0.495833333333333,0.464813592409004,0.526875574065148,2400
0.4944,0.46422568929495,0.52461516095944,0.4944,0.464014137023617,0.524814889141975,2500
0.493076923076922,0.463492428519807,0.522709981476776,0.493076923076923,0.46328775755819,0.522900587941485,2600
0.493333333333333,0.464299295609887,0.522412407486505,0.493333333333333,0.464102341042461,0.52259631281094,2700
0.493571428571428,0.465057936565348,0.522126801332292,0.493571428571429,0.464868448106929,0.522304148701724,2800
0.492413793360986,0.464399552823972,0.520475755116456,0.492413793103448,0.46421542793802,0.520646039360429,2900
0.496,0.468441542785078,0.523582783218225,0.496,0.468267306356674,0.523749960857458,3000
0.496774193548387,0.469661039029742,0.523906333060889,0.496774193548387,0.469492319137003,0.524069542540507,3100
0.4984375,0.471744737443528,0.525139171910829,0.4984375,0.471583196056376,0.525298126106325,3200
0.494848484848485,0.468574017811164,0.521151436443061,0.494848484848485,0.468414157454885,0.521303022674329,3300
0.495882352941176,0.469992527597042,0.52179427854461,0.495882352941176,0.469838667950156,0.521941715731559,3400
0.496285714285714,0.470766469418451,0.52182432579667,0.496285714285714,0.470617289502823,0.521967875821127,3500
0.495,0.46984065337453,0.520184694378466,0.495,0.469694824823993,0.520323151783958,3600
0.494594594594595,0.469778082251991,0.519437770420138,0.494594594594595,0.469635902434138,0.519572194142228,3700
0.494736842105263,0.470247859368924,0.519251104668067,0.494736842105263,0.470109617970285,0.519381990190154,3800
0.49256410302343,0.468397062378584,0.516765944634463,0.492564102564103,0.468260740293522,0.516892136986074,3900
0.49175000014652,0.467888700817447,0.515648946879258,0.49175,0.467755321686598,0.515771365361254,4000
0.492195122252006,0.468624913778826,0.515800078624367,0.49219512195122,0.468494809303189,0.515920064242016,4100
0.49142857171555,0.468142002611508,0.514752395091668,0.491428571428571,0.468014817567399,0.514868728100112,4200
0.491395348852398,0.468380763445759,0.514446464033513,0.491395348837209,0.468256418987924,0.514560165721341,4300
0.491363636399428,0.468611783633719,0.514151320869079,0.491363636363636,0.468490087542968,0.514262575487795,4400
0.491777777834898,0.469277950227034,0.514310963322164,0.491777777777778,0.469159718681143,0.514419470987105,4500
0.491304347830036,0.46905181936774,0.513591387111306,0.491304347826087,0.468935305270809,0.513697840489499,4600
0.491914893627307,0.469897993438523,0.513963200400951,0.491914893617021,0.469784564646254,0.514067470991054,4700
0.491875000001976,0.470088438149962,0.513692466307332,0.491875,0.469977227606738,0.513794663534462,4800
0.49204081633151,0.470476882652978,0.513634406614148,0.492040816326531,0.47036801754832,0.513734620685602,4900
0.49160000000086,0.470253301999499,0.512977372460075,0.4916,0.470146587205863,0.513075137215928,5000
0.491372549019816,0.470236113141563,0.512539873591291,0.491372549019608,0.470131612304822,0.512635359753016,5100
0.49115384633467,0.470221919455652,0.512116836175455,0.491153846153846,0.470119201921469,0.51221048646717,5200
0.488867924528283,0.468140206078594,0.509633994913044,0.488867924528302,0.468037953592942,0.509725051923414,5300
0.489999999999999,0.469461560517775,0.510572254769106,0.49,0.469362020218215,0.510661921648515,5400
0.49,0.469648770416761,0.510384430722058,0.49,0.469551051129803,0.510472454323261,5500
0.491071428571421,0.470900145012194,0.51127182626806,0.491071428571429,0.470804360754424,0.511359107680293,5600
0.491754385964902,0.471758843073316,0.511776345089499,0.491754385964912,0.471665170095722,0.511862301760122,5700
0.492068965517236,0.472245325562621,0.511917576857321,0.492068965517241,0.472153650788642,0.512001955862213,5800
0.492881356814147,0.4732243945306,0.512560353161462,0.492881355932203,0.473134670002292,0.512643637364944,5900
0.493500000265418,0.474006122884844,0.513013661628613,0.4935,0.47391806258229,0.513095939675327,6000
0.493606557655129,0.474272413441962,0.51295984334399,0.493606557377049,0.474186111572453,0.513040549559552,6100
0.493064517060617,0.473887961435419,0.512261502004889,0.493064516129032,0.473802638677968,0.512340850842397,6200
0.493174604023228,0.474150251458251,0.512218743134973,0.493174603174603,0.474066493281958,0.512296714465654,6300
0.492656250767937,0.47378197073985,0.51155148756162,0.49265625,0.473699252943552,0.511628075837493,6400
0.493846154171331,0.475115088300992,0.512594511359772,0.493846153846154,0.475034185956835,0.512670356188183,6500
0.49454545480464,0.475954955330294,0.513151049338504,0.494545454545455,0.475875981610425,0.513225606958031,6600
0.493582089956521,0.475132776394858,0.512048899053844,0.493582089552239,0.475054231888732,0.51212232488183,6700
0.493676470692789,0.475362968170857,0.512006958170484,0.493676470588235,0.475285615677967,0.512079341371662,6800
0.493188405954663,0.475008249005102,0.511386594956272,0.493188405797101,0.474932382040409,0.511457184819775,6900
0.493857142888654,0.475806446775853,0.51192386773991,0.493857142857143,0.475731432268956,0.51199419173589,7000
0.493521126818467,0.47559843953076,0.51146048167817,0.493521126760563,0.475524340932161,0.511529702269968,7100
0.495138888889118,0.477338220505741,0.512951889455996,0.495138888888889,0.477265769806121,0.513020730650003,7200
0.495342465754094,0.477663760284565,0.51303282511176,0.495342465753425,0.477592296329415,0.513100877815618,7300
0.494864864865478,0.477306925835124,0.512435478901158,0.494864864864865,0.477235967840044,0.512502726671458,7400
0.495333333334799,0.477891616848079,0.51278641551548,0.495333333333333,0.477822131197745,0.512852573539546,7500
0.495000000006326,0.477673840308968,0.51233817706639,0.495,0.477605112071582,0.512403386574194,7600
0.493896104160581,0.476684519185686,0.511122169142592,0.493896103896104,0.47661620947549,0.511186238247427,7700
0.493974359123113,0.476873093290247,0.511089736386591,0.493974358974359,0.476805801974985,0.511152894737172,7800
0.494177215317208,0.47718451557365,0.51118337826209,0.494177215189873,0.477117720340133,0.511246230531887,7900
0.494125000137938,0.477237817881096,0.511025598210242,0.494125,0.477172820903663,0.51108666462523,8000
0.494691358122929,0.477908580416178,0.511486107637819,0.494691358024691,0.477843771484724,0.511547409627299,8100
0.493902439512296,0.477223515832942,0.510594946334921,0.49390243902439,0.477159103211064,0.510655379064821,8200
0.494457831656854,0.477878162410625,0.511049699059354,0.494457831325301,0.477815292721133,0.511108993959533,8300
0.494047619236824,0.477567788874822,0.510540394201236,0.494047619047619,0.477505181625386,0.510599208317511,8400
0.494588235433916,0.478205444292593,0.510982656147249,0.494588235294118,0.478143045336664,0.511041647795566,8500
0.495000000138558,0.478711318231936,0.511299302873271,0.495,0.478650512112453,0.511356996277929,8600
0.495517241437409,0.47932146043322,0.511722435405113,0.49551724137931,0.479261700784695,0.511779436094012,8700
0.495909090935313,0.479805082674904,0.512021591700934,0.495909090909091,0.479746032129461,0.512078153003407,8800
0.496067415755151,0.4800542314986,0.512088671788615,0.496067415730337,0.479995510494672,0.51214502696355,8900
0.496333333378812,0.480408563518817,0.512265545999003,0.496333333333333,0.480350955026823,0.512320972566268,9000
0.496483516531855,0.480645854084343,0.512328238834077,0.496483516483516,0.480589295559883,0.512382727290823,9100
0.496847826142553,0.481096317752673,0.512605593954794,0.496847826086957,0.481040126509304,0.512659949873669,9200
0.497204301137913,0.48153704113216,0.512877053165659,0.497204301075269,0.481481737385273,0.512930746366977,9300
0.496595744757936,0.481013704399828,0.512184400654981,0.496595744680851,0.480957799910705,0.512238365598318,9400
0.496315789552341,0.48081556250775,0.511823101478244,0.496315789473684,0.480760841501425,0.511875744765151,9500
0.496562500093473,0.481142672719593,0.511988869254987,0.4965625,0.481088776299349,0.512040846942072,9600
0.496494845572484,0.481154588583993,0.511841704486534,0.496494845360825,0.481101362738914,0.511892993516615,9700
0.496632653195115,0.481371479556301,0.511900103831931,0.496632653061225,0.481317999485626,0.511951742913411,9800
0.496161616259005,0.480977394614211,0.511352921464121,0.496161616161616,0.480925121481905,0.511403116498582,9900
0.496200000081805,0.481091857687751,0.511315085046733,0.4962,0.481040045749246,0.511364860195876,10000
0.496336633759539,0.481303874052409,0.511376019634899,0.496336633663366,0.481251993930844,0.511425956020831,10100
0.497352941366475,0.482392463260382,0.512318160738127,0.497352941176471,0.482341786137096,0.51236744652764,10200
0.496893203981103,0.482005400385432,0.511786518717402,0.496893203883495,0.481955655996228,0.511834645707545,10300
0.497115384683901,0.482299389075982,0.511936447894388,0.497115384615385,0.482249835934428,0.511984513927657,10400
0.497428571461011,0.482682583143574,0.512179034391338,0.497428571428571,0.482633922706891,0.512226381568595,10500
0.496792452838488,0.482117383386663,0.511473050758567,0.496792452830189,0.482068433577539,0.511520378295594,10600
0.496355140194921,0.481749441643958,0.51096706208647,0.496355140186916,0.48170061532455,0.511014062264967,10700
0.497129629654328,0.482590688778922,0.511673426240354,0.49712962962963,0.482542671348921,0.511720018643842,10800
0.497339449542233,0.482866563364029,0.511816795546121,0.497339449541284,0.482819572714676,0.511862477089309,10900
0.498000000013675,0.483592978431604,0.512410343410925,0.498,0.483545967063365,0.512456379836766,11000
0.497477477477567,0.48313593734887,0.511823169568465,0.497477477477478,0.483089240552055,0.511868647738735,11100
0.497678571435541,0.483401418604937,0.511959510897786,0.497678571428571,0.48335473265568,0.512005085544746,11200
0.498053097351742,0.483838102864735,0.512271239807151,0.498053097345133,0.483792682245047,0.512315736270168,11300
0.498333333338335,0.484181101504009,0.512488236181886,0.498333333333333,0.484135574952977,0.512532978711469,11400
0.498260869598569,0.484169987916591,0.512354514331388,0.498260869565217,0.484125181569535,0.51239850944752,11500
0.498706896621843,0.484676408514153,0.512739421465523,0.498706896551724,0.484632139858179,0.512783092005474,11600
0.498376068452929,0.484405912087472,0.512348760785691,0.498376068376068,0.48436195305166,0.512391975081519,11700
0.498644067892251,0.4847324044395,0.512557831033139,0.49864406779661,0.484689442935947,0.512600175704916,11800
0.497899159791545,0.484047394013612,0.511754151106807,0.497899159663866,0.484003915899113,0.511796681872598,11900
0.498250000125552,0.484455620255874,0.512047044531081,0.49825,0.484412693452185,0.512089188645991,12000
0.497933884426996,0.48419751527083,0.511673373151757,0.497933884297521,0.484154220719428,0.511715751553077,12100
0.498852459016392,0.48517094513313,0.512535691533429,0.498852459016393,0.485128959777545,0.512577172148478,12200
0.499268292682927,0.485642181618245,0.512895490690699,0.499268292682927,0.485600594943274,0.512936758133721,12300
0.499274193548386,0.485703195077477,0.512846261491626,0.499274193548387,0.485661854970696,0.512887287493437,12400
0.49888,0.485363338052634,0.512398299147207,0.49888,0.485322580358387,0.512438575915397,12500
0.499444444444445,0.485981340018974,0.512908354497698,0.499444444444444,0.485940750951782,0.512948706925335,12600
0.499370078810557,0.485959620738222,0.512781443227739,0.499370078740157,0.485919827926848,0.512820969616305,12700
0.499140625093001,0.48578313841423,0.512499338542268,0.499140625,0.485743273212143,0.512538843164271,12800
0.499069767499624,0.485763841024138,0.512377011674193,0.49906976744186,0.485724611989665,0.512415853422334,12900
0.498307692331017,0.485053934758082,0.511563828552429,0.498307692307692,0.485014521399029,0.511602543016738,13000
0.498625954249871,0.485423285176501,0.511830539700325,0.498625954198473,0.485383558702341,0.511869703155207,13100
0.498484848536778,0.485331665167683,0.5116401293047,0.498484848484848,0.485292910870978,0.511678267224401,13200
0.498195488782853,0.48509236977766,0.511301086846458,0.498195488721805,0.485053524185531,0.511339203958674,13300
0.497611940351245,0.484558178996516,0.510668958008337,0.497611940298507,0.484519567575953,0.510706612548043,13400
0.49748148149474,0.484475781977873,0.510490590014773,0.497481481481481,0.484437883405476,0.510527486710911,13500
0.497279411770847,0.484321912712279,0.510240566192575,0.497279411764706,0.484284093258653,0.510277311405191,13600
