"probability_of_success_mixmod","CI_lb_mixmod","CI_ub_mixmod","probability_of_success_binom","CI_lb_binom","CI_ub_binom","trial_number"
0.465167887616707,0.282041137953533,0.658192635906424,0.47,0.320107822832955,0.623798205554184,100
0.536022182035206,0.413676100410081,0.654180572334641,0.535,0.426140889841296,0.641572740575138,200
0.536789636036342,0.442267298137641,0.628740032022932,0.536666666666667,0.447924279584468,0.623812856504158,300
0.550401699118828,0.471695214218378,0.626663142253053,0.55,0.473221396740739,0.625147350778453,400
0.54809428479286,0.479678593624607,0.614739281500498,0.548,0.479433333406129,0.615314858267744,500
0.541666666666665,0.479845443188707,0.602231106556402,0.541666666666667,0.479148774658197,0.603279680540553,600
0.531456171519691,0.474040888936844,0.588050500514831,0.531428571428571,0.473611176612807,0.588661310249978,700
0.534999999999995,0.481488881016485,0.587717359392048,0.535,0.480948867096135,0.588481730348925,800
0.530057460779863,0.479058296351165,0.580436573160988,0.53,0.479074443794099,0.580491938272252,900
0.523999999999998,0.47617804030459,0.571385866616287,0.524,0.475719699141001,0.571968232382729,1000
0.522754716531903,0.476903976479171,0.568225147030309,0.522727272727273,0.476714249078236,0.568471745969605,1100
0.51922916910452,0.474854382767894,0.563302650017651,0.519166666666667,0.475134252385508,0.562991549386978,1200
0.520170615140026,0.476194443261246,0.563836420135285,0.52,0.47770621442159,0.562093951846548,1300
0.520920181283592,0.478487050349007,0.563053570047754,0.520714285714286,0.479969222818376,0.561267216872143,1400
0.522261933807134,0.480750710382898,0.563467917904788,0.522,0.482645267317438,0.561164329571704,1500
0.523392616493639,0.482969009149769,0.563512058035012,0.523125,0.485028306848825,0.561034107936919,1600
0.523260199385043,0.483428178621292,0.56279852623761,0.522941176470588,0.485990319188817,0.559716926134654,1700
0.519631594651209,0.481125449738002,0.557905918361036,0.519444444444444,0.483544166180524,0.555204580695799,1800
0.51480144778942,0.477363011013509,0.55207450279587,0.514736842105263,0.479805415026464,0.549567666573668,1900
0.513580490324352,0.478004107284291,0.549019793737984,0.5135,0.479460142768267,0.547452322197521,2000
0.508157422721638,0.473319756152932,0.542916045058812,0.508095238095238,0.474889615836076,0.541250878497088,2100
0.506853421622361,0.472735353824512,0.540907775238684,0.506818181818182,0.474382648067915,0.539213538602531,2200
0.502572961678792,0.468768979911791,0.536353438003189,0.502608695652174,0.470899185813028,0.534303504053052,2300
0.502025562094624,0.46939647364116,0.534637407144736,0.502083333333333,0.471045915649624,0.533109501115971,2400
0.502286948745114,0.470035184682203,0.534519692994247,0.5024,0.471991859142612,0.532795701077829,2500
0.501425045856626,0.470185582727706,0.532653387191874,0.501538461538461,0.471725516658116,0.531343739903644,2600
0.503624051247569,0.473088292048125,0.534132799473024,0.503703703703704,0.474446047877594,0.532943588879933,2700
0.502393862686321,0.472114414490958,0.532655762247557,0.5025,0.473774366356636,0.531214068224653,2800
0.499855918436938,0.47031656171876,0.529396280963585,0.5,0.47178146867702,0.52821853132298,2900
0.500212223978451,0.471400520510746,0.529022518153639,0.500333333333333,0.47259041102412,0.52807481670841,3000
0.500218550972929,0.472062560958858,0.528373154987608,0.500322580645161,0.47303273671768,0.527611077114793,3100
0.503973183029435,0.475947545722896,0.531973875522978,0.5040625,0.477197566579048,0.530910995794252,3200
0.50353055707906,0.475865580717478,0.531173932321569,0.503636363636364,0.477184098208207,0.530074362880032,3300
0.505532670986693,0.478561745666062,0.532471433681238,0.505588235294118,0.47952681191179,0.531628381658332,3400
0.507995560192834,0.481541859641978,0.534404562713398,0.508,0.482312475551528,0.533657937574248,3500
0.508057868383332,0.482220431891709,0.533852331557593,0.508055555555556,0.482728918412484,0.533353230368441,3600
0.507554694031034,0.482146294574323,0.532924126746335,0.507567567567568,0.482587578935249,0.532521085846819,3700
0.506813108605223,0.481484461733409,0.532106830135195,0.506842105263158,0.482195204843512,0.53146570454139,3800
0.509238782123805,0.483892443965977,0.534537710237416,0.509230769230769,0.484901203700708,0.53352970724929,3900
0.510521811027323,0.485334622106421,0.535655689533802,0.5105,0.486477010018372,0.534489024627505,4000
0.509501225613763,0.48437527580565,0.534579263619245,0.509512195121951,0.485785953458843,0.533208419395396,4100
0.510749624610165,0.48589210688475,0.53555409399913,0.510714285714286,0.487272754676564,0.534122813219992,4200
0.51118360480753,0.486543513401339,0.535769469046074,0.511162790697674,0.487996454934551,0.534295543256995,4300
0.508392144675917,0.48400483133539,0.532739582846904,0.508409090909091,0.485510309473944,0.531283150207938,4400
0.508414124108193,0.484264068744029,0.532524973471394,0.508444444444444,0.48580259861537,0.531062017399809,4500
0.509525195156553,0.485797731761434,0.533209819551621,0.509565217391304,0.487171209401871,0.53193233025608,4600
0.50781706430719,0.484224249056804,0.531375113221539,0.507872340425532,0.485719906206371,0.530003111726698,4700
0.506578256855519,0.483066616724917,0.53006083637642,0.506666666666667,0.484748027275743,0.528567344100656,4800
0.508047993420886,0.484652638323912,0.531408152334966,0.508163265306122,0.486469333627286,0.529835652798541,4900
0.506444564615273,0.483371690196257,0.529490020594862,0.5066,0.485126037002837,0.528056893814534,5000
0.505760364817138,0.482976395654072,0.528520433832689,0.505882352941176,0.484621337393181,0.527128454393124,5100
0.505244449572799,0.482838688601305,0.527629165542359,0.505384615384615,0.484330215124937,0.52642562673377,5200
0.50402379096806,0.481828428711572,0.526203305467712,0.504150943396226,0.483297903909861,0.524993856758553,5300
0.503189477670642,0.481205553432584,0.525161076704908,0.503333333333333,0.482675738189576,0.523982947863628,5400
0.503124259948343,0.48132565737717,0.524910991860005,0.503272727272727,0.482804542214894,0.523733219645258,5500
0.503109155774636,0.481585316008661,0.524621478091328,0.503214285714286,0.482930401135556,0.523490750234208,5600
0.504673067234752,0.483383552017601,0.525945650152027,0.504736842105263,0.484631082303695,0.52483185940204,5700
0.503533426679899,0.482508860711972,0.524545504334213,0.503620689655172,0.483690527365936,0.523542782646087,5800
0.503843702983187,0.482883127697929,0.524790776457336,0.503898305084746,0.484138155855718,0.52364991392296,5900
0.503777951632171,0.483043832274946,0.524499085142475,0.503833333333333,0.484239191228424,0.523419217699248,6000
0.503906554548126,0.483267904357545,0.524531900411357,0.503934426229508,0.484502056780242,0.523358459448687,6100
0.504479093224034,0.484119184055897,0.524824158429145,0.504516129032258,0.485241252928455,0.523781591107815,6200
0.502798331272684,0.482657473480599,0.52293011163572,0.502857142857143,0.483737639281315,0.521970785385062,6300
0.502286385374864,0.482397149609874,0.522168388002298,0.50234375,0.48337514304474,0.521307624368178,6400
0.501791031156823,0.482013127907164,0.52156333120627,0.501846153846154,0.483024942200412,0.520663695157514,6500
0.501600748352181,0.481975778875466,0.521220786927151,0.501666666666667,0.482989219294069,0.520340850866558,6600
